endDate;heatDays;summerDays;tropicalNights;iceDays
1951-07-28;0;2;0;45
1952-07-28;1;9;0;53
1953-07-28;0;6;0;52
1954-07-28;null;null;null;null
1955-07-28;null;null;null;null
1956-07-28;null;null;null;null
1957-07-28;0;7;0;28
1958-07-28;0;0;0;51
1959-07-28;0;5;0;24
1960-07-28;0;0;0;37
1961-07-28;0;4;0;32
1962-07-28;0;3;0;58
1963-07-28;0;3;0;58
1964-07-28;0;1;0;36
1965-07-28;0;2;0;56
1966-07-28;0;0;0;33
1967-07-28;0;5;0;39
1968-07-28;0;8;0;43
1969-07-28;0;6;0;40
1970-07-28;0;4;0;57
1971-07-28;0;7;0;37
1972-07-28;0;3;0;25
1973-07-28;0;0;0;55
1974-07-28;0;0;0;23
1975-07-28;0;2;0;19
1976-07-28;0;6;0;22
1977-07-28;0;1;0;34
1978-07-28;0;1;0;53
1979-07-28;0;0;0;41
1980-07-28;0;4;0;34
1981-07-28;0;4;0;45
1982-07-28;0;0;0;31
1983-07-28;0;5;0;35
1984-07-28;0;3;0;58
1985-07-28;0;3;0;46
1986-07-28;0;0;0;56
1987-07-28;0;2;0;52
1988-07-28;0;3;0;44
1989-07-28;0;0;0;9
1990-07-28;0;1;0;24
1991-07-28;0;3;0;41
1992-07-28;0;3;0;22
1993-07-28;0;0;0;29
1994-07-28;0;7;0;29
1995-07-28;0;6;0;39
1996-07-28;0;3;0;39
1997-07-28;0;0;0;17
1998-07-28;0;5;0;26
1999-07-28;0;2;0;32
2000-07-28;0;4;0;32
2001-07-28;0;1;0;35
2002-07-28;0;8;0;16
2003-07-28;0;10;0;42
2004-07-28;0;3;0;47
2005-07-28;0;10;0;48
2006-07-28;0;19;0;52
2007-07-28;0;9;0;11
2008-07-28;0;7;0;18
2009-07-28;0;9;0;48
2010-07-28;0;18;0;51
2011-07-28;0;6;0;19
2012-07-28;0;9;0;32
2013-07-28;0;10;0;42
2014-07-28;0;7;0;13
2015-07-28;3;20;0;28
2016-07-28;0;9;0;22
2017-07-28;null;null;null;null
2018-07-28;0;3;0;33
2019-07-28;2;14;0;28
2020-07-28;0;1;0;9
2021-07-28;0;5;0;36
2022-07-28;1;14;0;15
2023-07-28;0;11;0;21
2024-07-28;0;10;0;13
