endDate;heatDays;summerDays;tropicalNights;iceDays
1951-07-28;0;0;0;52
1952-07-28;null;null;null;null
1953-07-28;0;0;0;52
1954-07-28;0;0;0;70
1955-07-28;null;null;null;null
1956-07-28;0;0;0;65
1957-07-28;0;4;3;33
1958-07-28;0;0;0;59
1959-07-28;0;0;0;33
1960-07-28;0;0;0;52
1961-07-28;0;0;0;39
1962-07-28;0;0;0;58
1963-07-28;0;0;0;65
1964-07-28;null;null;null;null
1965-07-28;0;0;0;58
1966-07-28;0;0;0;41
1967-07-28;0;0;0;55
1968-07-28;0;0;0;52
1969-07-28;0;0;0;70
1970-07-28;0;0;0;70
1971-07-28;0;0;0;48
1972-07-28;0;0;0;47
1973-07-28;0;0;0;62
1974-07-28;0;0;0;38
1975-07-28;0;0;0;33
1976-07-28;0;0;0;57
1977-07-28;0;0;0;35
1978-07-28;0;0;0;64
1979-07-28;0;0;0;50
1980-07-28;0;0;0;66
1981-07-28;0;0;0;55
1982-07-28;0;0;0;49
1983-07-28;0;1;0;37
1984-07-28;0;1;0;74
1985-07-28;0;0;0;62
1986-07-28;0;0;0;71
1987-07-28;0;0;0;66
1988-07-28;0;0;0;43
1989-07-28;0;0;0;13
1990-07-28;0;0;0;17
1991-07-28;0;0;0;48
1992-07-28;0;0;0;26
1993-07-28;0;0;0;42
1994-07-28;0;1;0;28
1995-07-28;0;0;0;48
1996-07-28;null;null;null;null
1997-07-28;null;null;null;null
1998-07-28;0;0;0;29
1999-07-28;0;0;0;33
2000-07-28;0;0;0;39
2001-07-28;0;0;0;35
2002-07-28;0;0;0;26
2003-07-28;0;0;0;54
2004-07-28;0;0;0;64
2005-07-28;0;0;0;54
2006-07-28;0;0;0;57
2007-07-28;0;3;2;21
2008-07-28;0;0;0;28
2009-07-28;0;0;0;49
2010-07-28;0;0;0;60
2011-07-28;0;0;0;41
2012-07-28;0;0;0;46
2013-07-28;0;1;0;62
2014-07-28;0;0;0;27
2015-07-28;0;1;0;48
2016-07-28;0;0;0;39
2017-07-28;0;0;0;35
2018-07-28;0;0;0;53
2019-07-28;0;2;0;35
2020-07-28;0;0;0;20
2021-07-28;0;0;0;48
2022-07-28;0;0;0;37
2023-07-28;0;0;0;42
2024-07-28;0;0;0;14
