endDate;heatDays;summerDays;tropicalNights;iceDays
1951-07-29;0;5;0;21
1952-07-29;4;9;0;38
1953-07-29;0;7;0;45
1954-07-29;0;0;0;41
1955-07-29;0;1;0;35
1956-07-29;null;null;null;null
1957-07-29;4;9;0;17
1958-07-29;0;3;0;40
1959-07-29;0;6;0;19
1960-07-29;0;0;0;19
1961-07-29;0;9;0;14
1962-07-29;0;6;0;33
1963-07-29;0;7;0;42
1964-07-29;0;8;0;25
1965-07-29;0;8;0;38
1966-07-29;0;5;0;25
1967-07-29;0;10;0;22
1968-07-29;0;10;0;26
1969-07-29;0;10;0;20
1970-07-29;0;10;0;38
1971-07-29;0;8;0;25
1972-07-29;1;3;0;10
1973-07-29;0;4;0;32
1974-07-29;0;2;0;6
1975-07-29;0;4;0;7
1976-07-29;0;13;0;19
1977-07-29;0;3;0;25
1978-07-29;null;null;null;null
1979-07-29;null;null;null;null
1980-07-29;null;null;null;null
1981-07-29;0;10;0;35
1982-07-29;0;10;0;20
1983-07-29;3;11;0;23
1984-07-29;1;5;0;34
1985-07-29;0;6;0;33
1986-07-29;0;3;0;38
1987-07-29;0;5;0;43
1988-07-29;0;5;0;22
1989-07-29;0;0;0;3
1990-07-29;0;6;0;9
1991-07-29;0;9;0;22
1992-07-29;0;7;0;18
1993-07-29;0;5;0;25
1994-07-29;0;15;0;12
1995-07-29;0;14;0;18
1996-07-29;0;5;0;27
1997-07-29;0;0;0;7
1998-07-29;0;8;0;17
1999-07-29;0;5;0;26
2000-07-29;0;8;0;25
2001-07-29;0;7;0;19
2002-07-29;2;10;0;14
2003-07-29;0;20;0;31
2004-07-29;0;5;0;33
2005-07-29;0;18;0;39
2006-07-29;0;23;0;41
2007-07-29;0;10;0;8
2008-07-29;0;14;0;13
2009-07-29;1;10;0;30
2010-07-29;2;23;0;32
2011-07-29;0;7;0;13
2012-07-29;1;20;0;31
2013-07-29;4;19;0;24
2014-07-29;1;11;0;4
2015-07-29;2;22;0;22
2016-07-29;0;8;0;17
2017-07-29;0;18;0;17
2018-07-29;0;7;0;23
2019-07-29;5;25;0;22
2020-07-29;1;6;0;8
2021-07-29;0;13;0;28
2022-07-29;2;23;0;13
2023-07-29;2;12;0;13
2024-07-29;0;15;0;9
