endDate;heatDays;summerDays;tropicalNights;iceDays
1939-07-20;0;0;0;36
1940-07-20;0;0;0;42
1941-07-20;0;0;0;40
1942-07-20;0;0;0;51
1943-07-20;null;null;null;null
1944-07-20;null;null;null;null
1945-07-20;null;null;null;null
1946-07-20;null;null;null;null
1947-07-20;null;null;null;null
1948-07-20;0;0;0;28
1949-07-20;0;0;0;34
1950-07-20;0;5;0;38
1951-07-20;0;2;0;47
1952-07-20;0;7;0;55
1953-07-20;0;0;0;0
1954-07-20;0;0;0;46
1955-07-20;0;1;0;39
1956-07-20;0;0;0;56
1957-07-20;0;6;1;23
1958-07-20;0;0;0;42
1959-07-20;0;0;0;25
1960-07-20;0;0;0;39
1961-07-20;null;null;null;null
1962-07-20;0;0;0;47
1963-07-20;0;0;0;56
1964-07-20;0;0;0;28
1965-07-20;0;1;0;53
1966-07-20;0;0;0;29
1967-07-20;0;0;0;28
1968-07-20;0;3;0;38
1969-07-20;0;0;0;54
1970-07-20;0;0;0;57
1971-07-20;0;0;0;47
1972-07-20;0;1;0;45
1973-07-20;0;0;0;52
1974-07-20;0;0;0;31
1975-07-20;0;1;0;22
1976-07-20;0;4;0;41
1977-07-20;0;0;0;37
1978-07-20;0;0;0;58
1979-07-20;0;0;0;46
1980-07-20;0;0;0;53
1981-07-20;0;1;0;47
1982-07-20;0;0;0;40
1983-07-20;0;2;0;30
1984-07-20;0;4;0;66
1985-07-20;0;0;0;56
1986-07-20;0;0;0;67
1987-07-20;0;0;0;58
1988-07-20;0;0;0;39
1989-07-20;0;0;0;8
1990-07-20;0;1;0;14
1991-07-20;0;1;0;38
1992-07-20;0;0;0;22
1993-07-20;0;0;0;33
1994-07-20;0;1;0;28
1995-07-20;0;0;0;42
1996-07-20;0;3;0;54
1997-07-20;0;0;0;23
1998-07-20;0;0;0;24
1999-07-20;0;1;0;34
2000-07-20;0;3;0;27
2001-07-20;0;1;0;31
2002-07-20;0;9;0;17
2003-07-20;0;9;0;42
2004-07-20;0;1;0;50
2005-07-20;0;4;0;49
2006-07-20;0;8;0;53
2007-07-20;0;6;0;12
2008-07-20;0;1;0;25
2009-07-20;0;2;0;46
2010-07-20;0;8;0;60
2011-07-20;0;1;0;33
2012-07-20;0;8;0;37
2013-07-20;0;3;0;52
2014-07-20;0;4;0;14
2015-07-20;0;5;0;26
2016-07-20;0;3;0;31
2017-07-20;0;2;0;25
2018-07-20;0;0;0;45
2019-07-20;0;5;0;22
2020-07-20;0;0;0;14
2021-07-20;0;2;0;40
2022-07-20;0;3;0;20
2023-07-20;0;6;0;25
